time,Latitude,longitude,Voltage1,Voltage2,Voltage3,heading,yaw,pitch,row
179,1.79,2735.0179,4834.0179,13.476,13.476,13.476,-2.148
180,1.8,2735.018,4834.018,13.476,13.476,13.476,-2.16
181,1.81,2735.0181,4834.0181,13.476,13.476,13.476,-2.172
182,1.82,2735.0182,4834.0182,13.476,13.476,13.476,-2.184
183,1.83,2735.0183,4834.0183,13.476,13.476,13.476,-2.196
184,1.84,2735.0184,4834.0184,13.475,13.475,13.475,-2.208
185,1.85,2735.0185,4834.0185,13.475,13.475,13.475,-2.22
186,1.86,2735.0186,4834.0186,13.475,13.475,13.475,-2.232
187,1.87,2735.0187,4834.0187,13.475,13.475,13.475,-2.244
188,1.88,2735.0188,4834.0188,13.475,13.475,13.475,-2.256
189,1.89,2735.0189,4834.0189,13.475,13.475,13.475,-2.268
190,1.9,2735.019,4834.019,13.475,13.475,13.475,-2.28
191,1.91,2735.0191,4834.0191,13.475,13.475,13.475,-2.292
192,1.92,2735.0192,4834.0192,13.474,13.474,13.474,-2.304
193,1.93,2735.0193,4834.0193,13.474,13.474,13.474,-2.316
194,1.94,2735.0194,4834.0194,13.474,13.474,13.474,-2.328
195,1.95,2735.0195,4834.0195,13.474,13.474,13.474,-2.34
196,1.96,2735.0196,4834.0196,13.474,13.474,13.474,-2.352
197,1.97,2735.0197,4834.0197,13.474,13.474,13.474,-2.364
198,1.98,2735.0198,4834.0198,13.474,13.474,13.474,-2.376
199,1.99,2735.0199,4834.0199,13.473,13.473,13.473,-2.388
200,2.0,2735.02,4834.02,13.473,13.473,13.473,-2.4
201,2.01,2735.0201,4834.0201,13.473,13.473,13.473,-2.412
202,2.02,2735.0202,4834.0202,13.473,13.473,13.473,-2.424
203,2.03,2735.0203,4834.0203,13.473,13.473,13.473,-2.436
204,2.04,2735.0204,4834.0204,13.473,13.473,13.473,-2.448
205,2.05,2735.0205,4834.0205,13.473,13.473,13.473,-2.46
206,2.06,2735.0206,4834.0206,13.473,13.473,13.473,-2.472
207,2.07,2735.0207,4834.0207,13.472,13.472,13.472,-2.484
208,2.08,2735.0208,4834.0208,13.472,13.472,13.472,-2.496
209,2.09,2735.0209,4834.0209,13.472,13.472,13.472,-2.508
210,2.1,2735.021,4834.021,13.472,13.472,13.472,-2.52
211,2.11,2735.0211,4834.0211,13.472,13.472,13.472,-2.532
212,2.12,2735.0212,4834.0212,13.472,13.472,13.472,-2.544
213,2.13,2735.0213,4834.0213,13.472,13.472,13.472,-2.556
214,2.14,2735.0214,4834.0214,13.471,13.471,13.471,-2.568
215,2.15,2735.0215,4834.0215,13.471,13.471,13.471,-2.58
216,2.16,2735.0216,4834.0216,13.471,13.471,13.471,-2.592
217,2.17,2735.0217,4834.0217,13.471,13.471,13.471,-2.604
218,2.18,2735.0218,4834.0218,13.471,13.471,13.471,-2.616
219,2.19,2735.0219,4834.0219,13.471,13.471,13.471,-2.628
220,2.2,2735.022,4834.022,13.471,13.471,13.471,-2.64
221,2.21,2735.0221,4834.0221,13.471,13.471,13.471,-2.652
222,2.22,2735.0222,4834.0222,13.47,13.47,13.47,-2.664
223,2.23,2735.0223,4834.0223,13.47,13.47,13.47,-2.676
224,2.24,2735.0224,4834.0224,13.47,13.47,13.47,-2.688
225,2.25,2735.0225,4834.0225,13.47,13.47,13.47,-2.7
226,2.26,2735.0226,4834.0226,13.47,13.47,13.47,-2.712
227,2.27,2735.0227,4834.0227,13.47,13.47,13.47,-2.724
228,2.28,2735.0228,4834.0228,13.47,13.47,13.47,-2.736
229,2.29,2735.0229,4834.0229,13.469,13.469,13.469,-2.748
230,2.3,2735.023,4834.023,13.469,13.469,13.469,-2.76
231,2.31,2735.0231,4834.0231,13.469,13.469,13.469,-2.772
232,2.32,2735.0232,4834.0232,13.469,13.469,13.469,-2.784
233,2.33,2735.0233,4834.0233,13.469,13.469,13.469,-2.796
234,2.34,2735.0234,4834.0234,13.469,13.469,13.469,-2.808
235,2.35,2735.0235,4834.0235,13.469,13.469,13.469,-2.82
236,2.36,2735.0236,4834.0236,13.469,13.469,13.469,-2.832
237,2.37,2735.0237,4834.0237,13.468,13.468,13.468,-2.844
238,2.38,2735.0238,4834.0238,13.468,13.468,13.468,-2.856
239,2.39,2735.0239,4834.0239,13.468,13.468,13.468,-2.868
240,2.4,2735.024,4834.024,13.468,13.468,13.468,-2.88
241,2.41,2735.0241,4834.0241,13.468,13.468,13.468,-2.892
242,2.42,2735.0242,4834.0242,13.468,13.468,13.468,-2.904
243,2.43,2735.0243,4834.0243,13.468,13.468,13.468,-2.916
244,2.44,2735.0244,4834.0244,13.467,13.467,13.467,-2.928
245,2.45,2735.0245,4834.0245,13.467,13.467,13.467,-2.94
246,2.46,2735.0246,4834.0246,13.467,13.467,13.467,-2.952
247,2.47,2735.0247,4834.0247,13.467,13.467,13.467,-2.964
248,2.48,2735.0248,4834.0248,13.467,13.467,13.467,-2.976
249,2.49,2735.0249,4834.0249,13.467,13.467,13.467,-2.988
250,2.5,2735.025,4834.025,13.467,13.467,13.467,-3.0
251,2.51,2735.0251,4834.0251,13.467,13.467,13.467,-3.012
252,2.52,2735.0252,4834.0252,13.466,13.466,13.466,-3.024
253,2.53,2735.0253,4834.0253,13.466,13.466,13.466,-3.036
254,2.54,2735.0254,4834.0254,13.466,13.466,13.466,-3.048
255,2.55,2735.0255,4834.0255,13.466,13.466,13.466,-3.06
256,2.56,2735.0256,4834.0256,13.466,13.466,13.466,-3.072
257,2.57,2735.0257,4834.0257,13.466,13.466,13.466,-3.084
258,2.58,2735.0258,4834.0258,13.466,13.466,13.466,-3.096
259,2.59,2735.0259,4834.0259,13.465,13.465,13.465,-3.108
260,2.6,2735.026,4834.026,13.465,13.465,13.465,-3.12
261,2.61,2735.0261,4834.0261,13.465,13.465,13.465,-3.132
262,2.62,2735.0262,4834.0262,13.465,13.465,13.465,-3.144
263,2.63,2735.0263,4834.0263,13.465,13.465,13.465,-3.156
264,2.64,2735.0264,4834.0264,13.465,13.465,13.465,-3.168
265,2.65,2735.0265,4834.0265,13.465,13.465,13.465,-3.18
266,2.66,2735.0266,4834.0266,13.465,13.465,13.465,-3.192
267,2.67,2735.0267,4834.0267,13.464,13.464,13.464,-3.204
268,2.68,2735.0268,4834.0268,13.464,13.464,13.464,-3.216
269,2.69,2735.0269,4834.0269,13.464,13.464,13.464,-3.228
270,2.7,2735.027,4834.027,13.464,13.464,13.464,-3.24
271,2.71,2735.0271,4834.0271,13.464,13.464,13.464,-3.252
272,2.72,2735.0272,4834.0272,13.464,13.464,13.464,-3.264
273,2.73,2735.0273,4834.0273,13.464,13.464,13.464,-3.276
274,2.74,2735.0274,4834.0274,13.463,13.463,13.463,-3.288
275,2.75,2735.0275,4834.0275,13.463,13.463,13.463,-3.3
276,2.76,2735.0276,4834.0276,13.463,13.463,13.463,-3.312
277,2.77,2735.0277,4834.0277,13.463,13.463,13.463,-3.324
278,2.78,2735.0278,4834.0278,13.463,13.463,13.463,-3.336
279,2.79,2735.0279,4834.0279,13.463,13.463,13.463,-3.348
280,2.8,2735.028,4834.028,13.463,13.463,13.463,-3.36
281,2.81,2735.0281,4834.0281,13.463,13.463,13.463,-3.372
282,2.82,2735.0282,4834.0282,13.462,13.462,13.462,-3.384
283,2.83,2735.0283,4834.0283,13.462,13.462,13.462,-3.396
284,2.84,2735.0284,4834.0284,13.462,13.462,13.462,-3.408
285,2.85,2735.0285,4834.0285,13.462,13.462,13.462,-3.42
286,2.86,2735.0286,4834.0286,13.462,13.462,13.462,-3.432
287,2.87,2735.0287,4834.0287,13.462,13.462,13.462,-3.444
288,2.88,2735.0288,4834.0288,13.462,13.462,13.462,-3.456
289,2.89,2735.0289,4834.0289,13.461,13.461,13.461,-3.468
290,2.9,2735.029,4834.029,13.461,13.461,13.461,-3.48
291,2.91,2735.0291,4834.0291,13.461,13.461,13.461,-3.492
292,2.92,2735.0292,4834.0292,13.461,13.461,13.461,-3.504
293,2.93,2735.0293,4834.0293,13.461,13.461,13.461,-3.516
294,2.94,2735.0294,4834.0294,13.461,13.461,13.461,-3.528
295,2.95,2735.0295,4834.0295,13.461,13.461,13.461,-3.54
296,2.96,2735.0296,4834.0296,13.461,13.461,13.461,-3.552
297,2.97,2735.0297,4834.0297,13.46,13.46,13.46,-3.564
298,2.98,2735.0298,4834.0298,13.46,13.46,13.46,-3.576
299,2.99,2735.0299,4834.0299,13.46,13.46,13.46,-3.588
300,3.0,2735.03,4834.03,13.46,13.46,13.46,-3.6
301,3.01,2735.0301,4834.0301,13.46,13.46,13.46,-3.612
302,3.02,2735.0302,4834.0302,13.46,13.46,13.46,-3.624
303,3.03,2735.0303,4834.0303,13.46,13.46,13.46,-3.636
304,3.04,2735.0304,4834.0304,13.459,13.459,13.459,-3.648
305,3.05,2735.0305,4834.0305,13.459,13.459,13.459,-3.66
306,3.06,2735.0306,4834.0306,13.459,13.459,13.459,-3.672
307,3.07,2735.0307,4834.0307,13.459,13.459,13.459,-3.684
308,3.08,2735.0308,4834.0308,13.459,13.459,13.459,-3.696
309,3.09,2735.0309,4834.0309,13.459,13.459,13.459,-3.708
310,3.1,2735.031,4834.031,13.459,13.459,13.459,-3.72
311,3.11,2735.0311,4834.0311,13.459,13.459,13.459,-3.732
312,3.12,2735.0312,4834.0312,13.458,13.458,13.458,-3.744
313,3.13,2735.0313,4834.0313,13.458,13.458,13.458,-3.756
314,3.14,2735.0314,4834.0314,13.458,13.458,13.458,-3.768
315,3.15,2735.0315,4834.0315,13.458,13.458,13.458,-3.78
316,3.16,2735.0316,4834.0316,13.458,13.458,13.458,-3.792
317,3.17,2735.0317,4834.0317,13.458,13.458,13.458,-3.804
318,3.18,2735.0318,4834.0318,13.458,13.458,13.458,-3.816
319,3.19,2735.0319,4834.0319,13.457,13.457,13.457,-3.828
320,3.2,2735.032,4834.032,13.457,13.457,13.457,-3.84
321,3.21,2735.0321,4834.0321,13.457,13.457,13.457,-3.852
322,3.22,2735.0322,4834.0322,13.457,13.457,13.457,-3.864
323,3.23,2735.0323,4834.0323,13.457,13.457,13.457,-3.876
324,3.24,2735.0324,4834.0324,13.457,13.457,13.457,-3.888
325,3.25,2735.0325,4834.0325,13.457,13.457,13.457,-3.9
326,3.26,2735.0326,4834.0326,13.457,13.457,13.457,-3.912
327,3.27,2735.0327,4834.0327,13.456,13.456,13.456,-3.924
328,3.28,2735.0328,4834.0328,13.456,13.456,13.456,-3.936
329,3.29,2735.0329,4834.0329,13.456,13.456,13.456,-3.948
330,3.3,2735.033,4834.033,13.456,13.456,13.456,-3.96
331,3.31,2735.0331,4834.0331,13.456,13.456,13.456,-3.972
332,3.32,2735.0332,4834.0332,13.456,13.456,13.456,-3.984
333,3.33,2735.0333,4834.0333,13.456,13.456,13.456,-3.996
334,3.34,2735.0334,4834.0334,13.455,13.455,13.455,-4.008
335,3.35,2735.0335,4834.0335,13.455,13.455,13.455,-4.02
336,3.36,2735.0336,4834.0336,13.455,13.455,13.455,-4.032
337,3.37,2735.0337,4834.0337,13.455,13.455,13.455,-4.044
338,3.38,2735.0338,4834.0338,13.455,13.455,13.455,-4.056
339,3.39,2735.0339,4834.0339,13.455,13.455,13.455,-4.068
340,3.4,2735.034,4834.034,13.455,13.455,13.455,-4.08
341,3.41,2735.0341,4834.0341,13.455,13.455,13.455,-4.092
342,3.42,2735.0342,4834.0342,13.454,13.454,13.454,-4.104
343,3.43,2735.0343,4834.0343,13.454,13.454,13.454,-4.116
344,3.44,2735.0344,4834.0344,13.454,13.454,13.454,-4.128
345,3.45,2735.0345,4834.0345,13.454,13.454,13.454,-4.14
346,3.46,2735.0346,4834.0346,13.454,13.454,13.454,-4.152
347,3.47,2735.0347,4834.0347,13.454,13.454,13.454,-4.164
348,3.48,2735.0348,4834.0348,13.454,13.454,13.454,-4.176
349,3.49,2735.0349,4834.0349,13.453,13.453,13.453,-4.188
350,3.5,2735.035,4834.035,13.453,13.453,13.453,-4.2
351,3.51,2735.0351,4834.0351,13.453,13.453,13.453,-4.212
352,3.52,2735.0352,4834.0352,13.453,13.453,13.453,-4.224
353,3.53,2735.0353,4834.0353,13.453,13.453,13.453,-4.236
354,3.54,2735.0354,4834.0354,13.453,13.453,13.453,-4.248
355,3.55,2735.0355,4834.0355,13.453,13.453,13.453,-4.26
356,3.56,2735.0356,4834.0356,13.453,13.453,13.453,-4.272
357,3.57,2735.0357,4834.0357,13.452,13.452,13.452,-4.284
358,3.58,2735.0358,4834.0358,13.452,13.452,13.452,-4.296
359,3.59,2735.0359,4834.0359,13.452,13.452,13.452,-4.308
360,3.6,2735.036,4834.036,13.452,13.452,13.452,-4.32
361,3.61,2735.0361,4834.0361,13.452,13.452,13.452,-4.332
362,3.62,2735.0362,4834.0362,13.452,13.452,13.452,-4.344
363,3.63,2735.0363,4834.0363,13.452,13.452,13.452,-4.356
364,3.64,2735.0364,4834.0364,13.451,13.451,13.451,-4.368
365,3.65,2735.0365,4834.0365,13.451,13.451,13.451,-4.38
366,3.66,2735.0366,4834.0366,13.451,13.451,13.451,-4.392
367,3.67,2735.0367,4834.0367,13.451,13.451,13.451,-4.404
368,3.68,2735.0368,4834.0368,13.451,13.451,13.451,-4.416
369,3.69,2735.0369,4834.0369,13.451,13.451,13.451,-4.428
370,3.7,2735.037,4834.037,13.451,13.451,13.451,-4.44
371,3.71,2735.0371,4834.0371,13.451,13.451,13.451,-4.452
372,3.72,2735.0372,4834.0372,13.45,13.45,13.45,-4.464
373,3.73,2735.0373,4834.0373,13.45,13.45,13.45,-4.476
374,3.74,2735.0374,4834.0374,13.45,13.45,13.45,-4.488
375,3.75,2735.0375,4834.0375,13.45,13.45,13.45,-4.5
376,3.76,2735.0376,4834.0376,13.45,13.45,13.45,-4.512
377,3.77,2735.0377,4834.0377,13.45,13.45,13.45,-4.524
378,3.78,2735.0378,4834.0378,13.45,13.45,13.45,-4.536
379,3.79,2735.0379,4834.0379,13.449,13.449,13.449,-4.548
380,3.8,2735.038,4834.038,13.449,13.449,13.449,-4.56
381,3.81,2735.0381,4834.0381,13.449,13.449,13.449,-4.572
382,3.82,2735.0382,4834.0382,13.449,13.449,13.449,-4.584
383,3.83,2735.0383,4834.0383,13.449,13.449,13.449,-4.596
384,3.84,2735.0384,4834.0384,13.449,13.449,13.449,-4.608
385,3.85,2735.0385,4834.0385,13.449,13.449,13.449,-4.62
386,3.86,2735.0386,4834.0386,13.449,13.449,13.449,-4.632
387,3.87,2735.0387,4834.0387,13.448,13.448,13.448,-4.644
388,3.88,2735.0388,4834.0388,13.448,13.448,13.448,-4.656
389,3.89,2735.0389,4834.0389,13.448,13.448,13.448,-4.668
390,3.9,2735.039,4834.039,13.448,13.448,13.448,-4.68
391,3.91,2735.0391,4834.0391,13.448,13.448,13.448,-4.692
392,3.92,2735.0392,4834.0392,13.448,13.448,13.448,-4.704
393,3.93,2735.0393,4834.0393,13.448,13.448,13.448,-4.716
394,3.94,2735.0394,4834.0394,13.447,13.447,13.447,-4.728
395,3.95,2735.0395,4834.0395,13.447,13.447,13.447,-4.74
396,3.96,2735.0396,4834.0396,13.447,13.447,13.447,-4.752
397,3.97,2735.0397,4834.0397,13.447,13.447,13.447,-4.764
398,3.98,2735.0398,4834.0398,13.447,13.447,13.447,-4.776
