time,Latitude,longitude,Voltage1,Voltage2,Voltage3,heading,yaw,pitch,row
349,3.49,2735.0349,4834.0349,13.453,13.453,13.453
350,3.5,2735.035,4834.035,13.453,13.453,13.453
351,3.51,2735.0351,4834.0351,13.453,13.453,13.453
352,3.52,2735.0352,4834.0352,13.453,13.453,13.453
353,3.53,2735.0353,4834.0353,13.453,13.453,13.453
354,3.54,2735.0354,4834.0354,13.453,13.453,13.453
355,3.55,2735.0355,4834.0355,13.453,13.453,13.453
356,3.56,2735.0356,4834.0356,13.453,13.453,13.453
357,3.57,2735.0357,4834.0357,13.452,13.452,13.452
358,3.58,2735.0358,4834.0358,13.452,13.452,13.452
359,3.59,2735.0359,4834.0359,13.452,13.452,13.452
360,3.6,2735.036,4834.036,13.452,13.452,13.452
361,3.61,2735.0361,4834.0361,13.452,13.452,13.452
362,3.62,2735.0362,4834.0362,13.452,13.452,13.452
363,3.63,2735.0363,4834.0363,13.452,13.452,13.452
364,3.64,2735.0364,4834.0364,13.451,13.451,13.451
365,3.65,2735.0365,4834.0365,13.451,13.451,13.451
366,3.66,2735.0366,4834.0366,13.451,13.451,13.451
367,3.67,2735.0367,4834.0367,13.451,13.451,13.451
368,3.68,2735.0368,4834.0368,13.451,13.451,13.451
369,3.69,2735.0369,4834.0369,13.451,13.451,13.451
370,3.7,2735.037,4834.037,13.451,13.451,13.451
371,3.71,2735.0371,4834.0371,13.451,13.451,13.451
372,3.72,2735.0372,4834.0372,13.45,13.45,13.45
373,3.73,2735.0373,4834.0373,13.45,13.45,13.45
374,3.74,2735.0374,4834.0374,13.45,13.45,13.45
375,3.75,2735.0375,4834.0375,13.45,13.45,13.45
376,3.76,2735.0376,4834.0376,13.45,13.45,13.45
377,3.77,2735.0377,4834.0377,13.45,13.45,13.45
378,3.78,2735.0378,4834.0378,13.45,13.45,13.45
379,3.79,2735.0379,4834.0379,13.449,13.449,13.449
380,3.8,2735.038,4834.038,13.449,13.449,13.449
381,3.81,2735.0381,4834.0381,13.449,13.449,13.449
382,3.82,2735.0382,4834.0382,13.449,13.449,13.449
383,3.83,2735.0383,4834.0383,13.449,13.449,13.449
384,3.84,2735.0384,4834.0384,13.449,13.449,13.449
385,3.85,2735.0385,4834.0385,13.449,13.449,13.449
386,3.86,2735.0386,4834.0386,13.449,13.449,13.449
387,3.87,2735.0387,4834.0387,13.448,13.448,13.448
388,3.88,2735.0388,4834.0388,13.448,13.448,13.448
389,3.89,2735.0389,4834.0389,13.448,13.448,13.448
390,3.9,2735.039,4834.039,13.448,13.448,13.448
391,3.91,2735.0391,4834.0391,13.448,13.448,13.448
392,3.92,2735.0392,4834.0392,13.448,13.448,13.448
393,3.93,2735.0393,4834.0393,13.448,13.448,13.448
394,3.94,2735.0394,4834.0394,13.447,13.447,13.447
395,3.95,2735.0395,4834.0395,13.447,13.447,13.447
396,3.96,2735.0396,4834.0396,13.447,13.447,13.447
397,3.97,2735.0397,4834.0397,13.447,13.447,13.447
398,3.98,2735.0398,4834.0398,13.447,13.447,13.447
399,3.99,2735.0399,4834.0399,13.447,13.447,13.447
400,4.0,2735.04,4834.04,13.447,13.447,13.447
401,4.01,2735.0401,4834.0401,13.447,13.447,13.447
402,4.02,2735.0402,4834.0402,13.446,13.446,13.446
403,4.03,2735.0403,4834.0403,13.446,13.446,13.446
404,4.04,2735.0404,4834.0404,13.446,13.446,13.446
405,4.05,2735.0405,4834.0405,13.446,13.446,13.446
406,4.06,2735.0406,4834.0406,13.446,13.446,13.446
407,4.07,2735.0407,4834.0407,13.446,13.446,13.446
408,4.08,2735.0408,4834.0408,13.446,13.446,13.446
409,4.09,2735.0409,4834.0409,13.445,13.445,13.445
410,4.1,2735.041,4834.041,13.445,13.445,13.445
411,4.11,2735.0411,4834.0411,13.445,13.445,13.445
412,4.12,2735.0412,4834.0412,13.445,13.445,13.445
413,4.13,2735.0413,4834.0413,13.445,13.445,13.445
414,4.14,2735.0414,4834.0414,13.445,13.445,13.445
415,4.15,2735.0415,4834.0415,13.445,13.445,13.445
416,4.16,2735.0416,4834.0416,13.445,13.445,13.445
417,4.17,2735.0417,4834.0417,13.444,13.444,13.444
418,4.18,2735.0418,4834.0418,13.444,13.444,13.444
419,4.19,2735.0419,4834.0419,13.444,13.444,13.444
420,4.2,2735.042,4834.042,13.444,13.444,13.444
421,4.21,2735.0421,4834.0421,13.444,13.444,13.444
422,4.22,2735.0422,4834.0422,13.444,13.444,13.444
423,4.23,2735.0423,4834.0423,13.444,13.444,13.444
424,4.24,2735.0424,4834.0424,13.443,13.443,13.443
425,4.25,2735.0425,4834.0425,13.443,13.443,13.443
426,4.26,2735.0426,4834.0426,13.443,13.443,13.443
427,4.27,2735.0427,4834.0427,13.443,13.443,13.443
428,4.28,2735.0428,4834.0428,13.443,13.443,13.443
429,4.29,2735.0429,4834.0429,13.443,13.443,13.443
430,4.3,2735.043,4834.043,13.443,13.443,13.443
431,4.31,2735.0431,4834.0431,13.443,13.443,13.443
432,4.32,2735.0432,4834.0432,13.442,13.442,13.442
433,4.33,2735.0433,4834.0433,13.442,13.442,13.442
434,4.34,2735.0434,4834.0434,13.442,13.442,13.442
435,4.35,2735.0435,4834.0435,13.442,13.442,13.442
436,4.36,2735.0436,4834.0436,13.442,13.442,13.442
437,4.37,2735.0437,4834.0437,13.442,13.442,13.442
438,4.38,2735.0438,4834.0438,13.442,13.442,13.442
439,4.39,2735.0439,4834.0439,13.441,13.441,13.441
440,4.4,2735.044,4834.044,13.441,13.441,13.441
441,4.41,2735.0441,4834.0441,13.441,13.441,13.441
442,4.42,2735.0442,4834.0442,13.441,13.441,13.441
443,4.43,2735.0443,4834.0443,13.441,13.441,13.441
444,4.44,2735.0444,4834.0444,13.441,13.441,13.441
445,4.45,2735.0445,4834.0445,13.441,13.441,13.441
446,4.46,2735.0446,4834.0446,13.441,13.441,13.441
447,4.47,2735.0447,4834.0447,13.44,13.44,13.44
448,4.48,2735.0448,4834.0448,13.44,13.44,13.44
449,4.49,2735.0449,4834.0449,13.44,13.44,13.44
450,4.5,2735.045,4834.045,13.44,13.44,13.44
451,4.51,2735.0451,4834.0451,13.44,13.44,13.44
452,4.52,2735.0452,4834.0452,13.44,13.44,13.44
453,4.53,2735.0453,4834.0453,13.44,13.44,13.44
454,4.54,2735.0454,4834.0454,13.439,13.439,13.439
455,4.55,2735.0455,4834.0455,13.439,13.439,13.439
456,4.56,2735.0456,4834.0456,13.439,13.439,13.439
457,4.57,2735.0457,4834.0457,13.439,13.439,13.439
458,4.58,2735.0458,4834.0458,13.439,13.439,13.439
459,4.59,2735.0459,4834.0459,13.439,13.439,13.439
460,4.6,2735.046,4834.046,13.439,13.439,13.439
461,4.61,2735.0461,4834.0461,13.439,13.439,13.439
462,4.62,2735.0462,4834.0462,13.438,13.438,13.438
463,4.63,2735.0463,4834.0463,13.438,13.438,13.438
464,4.64,2735.0464,4834.0464,13.438,13.438,13.438
465,4.65,2735.0465,4834.0465,13.438,13.438,13.438
466,4.66,2735.0466,4834.0466,13.438,13.438,13.438
